sku_id,product_name,category,inventory_model_type,review_policy,main_inventory_status,secondary_status_flags,primary_action,secondary_action,action_priority,action_reason,policy_review_required,quantity_constraint_flag,warning_codes,current_inventory,available_inventory,inventory_position,recommended_order_quantity,safety_stock,reorder_point,min_stock_level,max_stock_level,days_of_supply_current,days_of_supply_after_recommended_order,abc_class,xyz_class,fsn_class,vitality_class,seasonality_class,perishability_class,movement_class,inventory_priority_class,service_level_target,recommended_supplier_id,backup_supplier_id,recommended_supplier_feasible,recommended_supplier_requires_review,supplier_review_signal,watchlist_supplier_signal,supplier_review_before_order,supplier_accepts_returns,return_window_days,return_deduction_rate,return_transport_cost,return_policy_status,unit_cost_inventory,unit_cost_procurement,inventory_value,stockout_units,stockout_penalty_per_unit,overstock_penalty_per_unit,near_expiry_units,expired_units,average_daily_demand,moq,batch_size,expected_yield_rate,expected_lead_time_days,lead_time_std_days,demand_adjusted_procurement_risk_score,demand_adjusted_procurement_risk_class,estimated_fixed_order_cost,fixed_order_cost,delivery_cost,estimated_delivery_cost,estimated_expected_delay_cost,estimated_expected_quality_cost,cost_per_late_day,partial_delivery_penalty,quality_rejection_cost_per_unit,unit_volume_m3,handling_cost_per_unit,storage_cost_per_m3,selected_unit_cost,current_inventory_value,current_holding_cost,storage_space_cost,handling_cost,current_stockout_cost,expected_stockout_risk_cost,overstock_units,current_overstock_cost,expired_stock_cost,near_expiry_risk_cost,return_recovery_estimate,dead_stock_cost,non_moving_cost,recommended_purchase_cost,recommended_fixed_order_cost,recommended_delivery_cost,recommended_expected_delay_cost,recommended_expected_quality_cost,recommended_expedite_cost,recommended_total_order_cost,projected_inventory_after_order,projected_inventory_value_after_order,projected_holding_cost_after_order,projected_overstock_units_after_order,projected_overstock_cost_after_order,supplier_risk_cost,phase4_review_cost_risk,total_current_inventory_cost,total_recommended_action_cost,total_projected_cost_after_action,total_relevant_inventory_cost,main_cost_driver,cost_risk_level,cost_action_recommendation,cost_justification_reason,cost_reason,cost_warning_flags
SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT,24,24,24,28,24,52,24,80,6.0,13.0,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,18.5,19.4,444.0,0.0,45,3,0.0,0.0,4.0,4.0,4.0,0.97,7.0,2.0,0.0527276570048309,LOW,30.0,,,50.0,2.016,3.84,,,,,,4.0,19.4,444.0,84.36,0.96,7.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,543.2,30.0,50.0,2.02,3.84,0.0,629.06,52.0,1008.8,191.67,0.0,0.0,2.15,0.0,177.64,629.06,598.82,1213.84,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1213.84. Recommended action cost is 629.06.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;WATCHLIST_SUPPLIER;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT,5,5,5,7,10,22,10,29,5.0,12.0,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,True,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,95.0,98.5,475.0,0.0,250,20,0.0,0.0,1.0,1.0,1.0,0.975,12.0,2.0,0.0637343036164364,LOW,55.0,,,60.0,7.700000000000001,2.025,,,,,,4.0,98.5,475.0,90.25,0.2,1.75,0.0,562.5,0.0,0.0,0.0,0.0,0.0,0.0,90.45,689.5,55.0,60.0,7.7,2.02,0.0,814.23,12.0,1182.0,224.58,0.0,0.0,3.3,0.0,182.65,814.23,790.38,1562.67,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1562.67. Recommended action cost is 814.23.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT,6,6,6,14,16,28,16,42,3.0,10.0,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,42.0,42.0,252.0,0.0,120,10,0.0,0.0,2.0,2.0,2.0,0.98,6.0,2.0,0.0480026570048309,LOW,35.0,,,45.0,1.0500000000000005,1.6,,,,,,4.0,42.0,252.0,47.88,0.24,3.5,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,48.12,588.0,35.0,45.0,1.05,1.6,0.0,670.65,20.0,840.0,159.6,0.0,0.0,2.12,0.0,99.74,670.65,701.72,1312.51,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1312.51. Recommended action cost is 670.65.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE;HIGH_MOQ_OVERSTOCK_RISK,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT;HIGH_MOQ_MAY_CAUSE_OVERSTOCK,4,4,4,8,8,14,8,22,4.0,12.0,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,36.0,36.0,144.0,0.0,90,8,0.0,0.0,1.0,2.0,2.0,0.98,6.0,2.0,0.0485526570048309,LOW,35.0,,,45.0,1.12,1.0,,,,,,4.0,36.0,144.0,27.36,0.16,2.0,0.0,202.5,0.0,0.0,0.0,0.0,0.0,0.0,27.52,288.0,35.0,45.0,1.12,1.0,0.0,370.12,12.0,432.0,82.08,0.0,0.0,1.05,0.0,57.04,370.12,285.63,630.71,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 630.71. Recommended action cost is 370.12.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE;HIGH_MOQ_OVERSTOCK_RISK,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT;HIGH_MOQ_MAY_CAUSE_OVERSTOCK,8,8,8,8,8,15,8,23,8.0,16.0,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,28.0,28.0,224.0,0.0,70,6,0.0,0.0,1.0,2.0,2.0,0.985,7.0,2.0,0.1436073213017751,LOW,35.0,,,45.0,1.2600000000000002,0.6,,,,,,4.0,28.0,224.0,42.56,0.32,2.0,0.0,157.5,0.0,0.0,0.0,0.0,0.0,0.0,42.88,224.0,35.0,45.0,1.26,0.6,0.0,305.86,16.0,448.0,85.12,2.0,12.0,2.41,0.0,87.76,305.86,257.03,553.53,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 553.53. Recommended action cost is 305.86.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-FORK-SUSP-SEAL-001,Fork Suspension Seal Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;WATCHLIST_SUPPLIER;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT,3,3,3,14,17,35,17,49,1.5,8.5,B,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,True,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,64.0,64.0,192.0,0.0,180,14,0.0,0.0,2.0,2.0,2.0,0.98,9.0,2.0,0.0553218036164364,LOW,45.0,,,55.0,3.024,1.92,,,,,,4.0,64.0,192.0,36.48,0.12,3.5,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,896.0,45.0,55.0,3.02,1.92,0.0,1000.94,17.0,1088.0,206.72,0.0,0.0,3.72,0.0,76.7,1000.94,1020.44,1891.36,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1891.36. Recommended action cost is 1000.94.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-FINAL-ASM-JIG-001,Final Assembly Jig Spare Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE;HIGH_MOQ_OVERSTOCK_RISK,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT;HIGH_MOQ_MAY_CAUSE_OVERSTOCK,5,5,5,8,9,17,9,25,5.0,13.0,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,72.0,72.0,360.0,0.0,150,12,0.0,0.0,1.0,2.0,2.0,0.98,8.0,2.0,0.0517026570048309,LOW,40.0,,,50.0,1.92,1.2000000000000002,,,,,,4.0,72.0,360.0,68.4,0.2,2.0,0.0,337.5,0.0,0.0,0.0,0.0,0.0,0.0,68.6,576.0,40.0,50.0,1.92,1.2,0.0,669.12,13.0,936.0,177.84,0.0,0.0,2.23,0.0,139.2,669.12,517.57,1148.05,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1148.05. Recommended action cost is 669.12.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-QC-CALIBRATION-KIT-001,QC Calibration Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT,2,2,2,7,9,19,9,26,2.0,9.0,B,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,130.0,130.0,260.0,0.0,300,25,0.0,0.0,1.0,1.0,1.0,0.99,10.0,2.0,0.0545056213017751,LOW,50.0,,,60.0,2.24,0.8,,,,,,4.0,130.0,260.0,49.4,0.08,1.75,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,49.48,910.0,50.0,60.0,2.24,0.8,0.0,1023.04,9.0,1170.0,222.3,0.0,0.0,3.72,0.0,100.71,1023.04,901.02,1802.47,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1802.47. Recommended action cost is 1023.04.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-PACK-BENCH-SPARE-001,Packaging Bench Spare Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE;HIGH_MOQ_OVERSTOCK_RISK,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;BATCH_ROUNDING_INCREASED_ORDER;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT;HIGH_MOQ_MAY_CAUSE_OVERSTOCK,10,10,10,15,15,25,15,40,5.0,12.5,C,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,22.0,22.0,220.0,0.0,55,5,0.0,0.0,2.0,3.0,3.0,0.98,5.0,2.0,0.0463526570048309,LOW,30.0,,,40.0,0.72,1.08,,,,,,4.0,22.0,220.0,41.8,0.4,3.75,0.0,247.5,0.0,0.0,0.0,0.0,0.0,0.0,42.2,330.0,30.0,40.0,0.72,1.08,0.0,401.8,25.0,550.0,104.5,0.0,0.0,1.15,0.0,88.15,401.8,353.15,738.6,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 738.60. Recommended action cost is 401.80.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
SP-ELECTRICAL-SENSOR-001,General Machine Sensor Kit,Maintenance Spare Parts,CONTINUOUS_REVIEW_sQ,CONTINUOUS_REVIEW,CRITICAL_LOW_STOCK,NON_MOVING;SUPPLIER_REVIEW_REQUIRED;POLICY_REVIEW_REQUIRED;QUANTITY_CONSTRAINT_ACTIVE,ORDER_RECOMMENDED_QUANTITY,NO_ACTION,HIGH,Inventory position is at or below safety stock.,True,True,SUPPLIER_REVIEW_BEFORE_ORDER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;ORDER_QUANTITY_CAPPED_BY_EXPIRY_OR_MOVEMENT,3,3,3,7,9,17,9,24,3.0,10.0,B,X,N,VITAL,NON_SEASONAL,NON_PERISHABLE,NON_MOVING,HIGH_PRIORITY,0.99,UNKNOWN,UNKNOWN,False,True,True,False,True,False,0,1.0,0.0,MISSING_SUPPLIER_RETURN_POLICY,115.0,115.0,345.0,0.0,280,22,0.0,0.0,1.0,1.0,1.0,0.985,8.0,2.0,0.0531681213017751,LOW,50.0,,,60.0,2.4,1.2,,,,,,4.0,115.0,345.0,65.55,0.12,1.75,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,65.67,805.0,50.0,60.0,2.4,1.2,0.0,918.6,10.0,1150.0,218.5,0.0,0.0,3.21,0.0,133.09,918.6,851.71,1684.9,PURCHASE_COST,MEDIUM,REVIEW_POLICY_PARAMETERS,Cost exposure aligns with the current status and recommended action.,Main cost driver is purchase cost with total relevant cost 1684.90. Recommended action cost is 918.60.,COST_USES_FALLBACKS;EXPECTED_STOCKOUT_RISK_ACTIVE;STOCKOUT_DURATION_UNKNOWN;SUPPLIER_RISK_COST_ACTIVE
